,,osmid,name,highway,maxspeed,oneway,length,geometry,hour_of_day,speed_kph_mean,speed_kph_stddev,est_width
26859127,26807748,199293591,Ella-Trebe-Straße,residential,50,False,83.56800000000001,"LINESTRING (13.3682945 52.522518, 13.3682457 52.5226373, 13.368245 52.5229651, 13.3682445 52.5231785, 13.3682445 52.523194, 13.3682447 52.5232498, 13.3682447 52.5232659)",9,30.789,16.134,
2442349449,21487155,212896639,Alt-Moabit,tertiary,50,True,59.033,"LINESTRING (13.3680356 52.5223271, 13.3679098 52.5223994, 13.3678668 52.522405, 13.3673446 52.5224725, 13.3672256 52.5224879)",7,42.339,15.019,
26861434,1663267108,153698402,Reichstagufer,residential,30,True,125.84200000000001,"LINESTRING (13.3802953 52.518906, 13.3804024 52.518914, 13.3808798 52.5189499, 13.3813419 52.5190118, 13.3819979 52.5191477, 13.3820969 52.5191686)",9,26.714,5.1,
1663267108,26934085,153698402,Reichstagufer,residential,30,True,233.66400000000002,"LINESTRING (13.3820969 52.5191686, 13.382656 52.5193236, 13.3831219 52.5194628, 13.3835847 52.5196103, 13.3839931 52.5197289, 13.3844508 52.5198619, 13.3849641 52.5200263, 13.3851922 52.5200994)",8,29.912,5.481,
272468835,26739135,28427189,Platz am Wilden Eber,tertiary,50,True,13.337,"LINESTRING (13.2900955 52.4704081, 13.2901065 52.470437, 13.2900895 52.4704808, 13.2900474 52.4705181)",8,21.847,8.062,
26865688,772829329,61984596,Potsdamer Straße,primary,30,True,17.544,"LINESTRING (13.3611368 52.4958641, 13.3611227 52.4958031, 13.361129 52.4957737, 13.3611673 52.4957114)",7,34.31,7.856,
26866506,31372375,153151592,Karl-Heinrich-Ulrichs-Straße,tertiary,50,True,65.07,"LINESTRING (13.3530284 52.5029499, 13.3529965 52.5028065, 13.353038 52.5025732, 13.3530472 52.5025218, 13.3530919 52.5023701)",9,17.131,16.354,
31372375,101472351,32937360,Karl-Heinrich-Ulrichs-Straße,secondary,50,True,16.142,"LINESTRING (13.3530919 52.5023701, 13.3531422 52.5022282)",7,36.136,10.285,
31372375,1658738382,153151441,Kurfürstenstraße,secondary,50,True,89.761,"LINESTRING (13.3530919 52.5023701, 13.3529663 52.5024117, 13.3519105 52.5027367)",7,42.135,6.185,
26868548,26868547,4402242,Kurfürstenstraße,secondary,50,True,25.739,"LINESTRING (13.3501797 52.5031583, 13.3498228 52.5032382)",8,36.19,12.452,
26866997,1777386584,159081773,Leipziger Platz,primary,30,True,36.323,"LINESTRING (13.3779636 52.5096026, 13.3774269 52.5096005)",7,34.18,11.031,
1777386584,25664099,404598738,Leipziger Platz,primary,30,True,43.105000000000004,"LINESTRING (13.3774269 52.5096005, 13.3769958 52.5095984, 13.3769437 52.5095982, 13.3769298 52.5095983, 13.37679 52.5095995)",8,28.17,14.847,
26867489,26867490,4583111,Hohenstaufenstraße,secondary,50,True,17.068,"LINESTRING (13.3457637 52.4943231, 13.3460156 52.4943294)",9,26.811,16.066,
26867469,26867470,4525719,Martin-Luther-Straße,primary,50,True,121.65700000000001,"LINESTRING (13.3450989 52.4933394, 13.3450535 52.4930871, 13.3450173 52.4923464, 13.3450159 52.4923193, 13.3450124 52.4922472)",8,35.492,17.035,
26867469,1835539159,172844044,Speyerer Straße,residential,30,False,159.486,"LINESTRING (13.3450989 52.4933394, 13.344881 52.4933248, 13.3446511 52.4932022, 13.3436435 52.4923718, 13.3436422 52.4922895)",7,26.321,5.818,
26867470,26867471,32936166,Barbarossastraße,residential,50,False,16.255,"LINESTRING (13.3450124 52.4922472, 13.3452522 52.49224)",9,19.125,8.997,
26867470,766878142,4525719,Martin-Luther-Straße,primary,50,True,100.97800000000001,"LINESTRING (13.3450124 52.4922472, 13.3450095 52.4921685, 13.3449984 52.491863, 13.3449794 52.4913393)",9,44.807,7.955,
1835539159,1835539162,32936167,Barbarossastraße,residential,30,False,119.908,"LINESTRING (13.3436422 52.4922895, 13.3433303 52.4922919, 13.3418719 52.4923206)",9,24.608,6.527,
1835539159,26867470,32936167,Barbarossastraße,residential,30,False,92.88600000000001,"LINESTRING (13.3436422 52.4922895, 13.3448199 52.4922531, 13.3448687 52.4922516, 13.3450124 52.4922472)",9,11.795,9.067,
26867471,26867477,4395950,Martin-Luther-Straße,primary,50,True,123.261,"LINESTRING (13.3452522 52.49224, 13.345255 52.4923138, 13.3452877 52.4931913, 13.345302 52.4932643, 13.3453307 52.4933459)",7,40.198,13.473,
766878142,766878155,4525719,Martin-Luther-Straße,primary,50,True,14.434,"LINESTRING (13.3449794 52.4913393, 13.3449706 52.4912096)",9,46.851,7.018,
26867474,21487267,4603599,Martin-Luther-Straße,primary,50,True,14.691,"LINESTRING (13.3449193 52.4891267, 13.3449158 52.4889946)",9,37.262,10.134,
26867474,27786923,4525717,Grunewaldstraße,secondary,50,True,80.872,"LINESTRING (13.3449193 52.4891267, 13.3444111 52.489066, 13.343831 52.4889968, 13.3437477 52.4889853)",8,37.742,6.389,
27786923,27786927,4525717,Grunewaldstraße,secondary,50,True,218.19199999999998,"LINESTRING (13.3437477 52.4889853, 13.3435745 52.4889613, 13.3435253 52.4889545, 13.3424829 52.4888212, 13.342305 52.4887985, 13.3421493 52.4887844, 13.3414801 52.4887248, 13.3408917 52.4886737, 13.3407664 52.4886642, 13.3407145 52.4886603, 13.3405747 52.4886497)",7,31.44,11.423,
26867475,1836920361,4395950,Martin-Luther-Straße,primary,50,True,129.232,"LINESTRING (13.3451513 52.4891515, 13.3451954 52.4903134)",8,39.718,11.916,
26867475,26867474,4603598,Grunewaldstraße,secondary,50,True,15.948,"LINESTRING (13.3451513 52.4891515, 13.3449193 52.4891267)",7,28.74,10.153,
1836920361,303069220,4395950,Martin-Luther-Straße,primary,50,True,99.299,"LINESTRING (13.3451954 52.4903134, 13.3452048 52.4912064)",7,45.629,12.484,
101480266,101480420,11406068,Lietzenburger Straße,secondary,50,True,24.919,"LINESTRING (13.3462457 52.5002296, 13.346098 52.5002961, 13.3460445 52.5003123, 13.3459328 52.500346)",8,14.699,13.726,
101480266,26704087,318888127,Martin-Luther-Straße,primary,50,True,85.94999999999999,"LINESTRING (13.3462457 52.5002296, 13.3464879 52.5005323, 13.3467575 52.5007726, 13.3467938 52.500805, 13.346892 52.5008926)",9,21.434,14.931,
26867490,21487244,32935987,Martin-Luther-Straße,primary,50,True,21.295,"LINESTRING (13.3460156 52.4943294, 13.3460957 52.4945146)",7,38.284,11.096,
26867490,27784976,4525724,Hohenstaufenstraße,secondary,30,True,137.151,"LINESTRING (13.3460156 52.4943294, 13.3461852 52.4943389, 13.3471361 52.4943921, 13.3475059 52.4944189, 13.3480221 52.4944872)",7,38.774,4.522,
27784976,21487244,4525725,Hohenstaufenstraße,secondary,30,True,130.489,"LINESTRING (13.3480221 52.4944872, 13.3470847 52.4944866, 13.3465878 52.4945007, 13.3463406 52.4945077, 13.3462604 52.4945099, 13.3460957 52.4945146)",7,20.467,13.184,
27784976,27784967,10099393,Hohenstaufenstraße,secondary,30,False,118.71099999999998,"LINESTRING (13.3480221 52.4944872, 13.3491434 52.4945863, 13.3493657 52.494606, 13.3497574 52.4946406)",8,24.228,10.844,
1835539162,26867517,32936167,Barbarossastraße,residential,30,False,98.143,"LINESTRING (13.3418719 52.4923206, 13.3404223 52.492323)",9,28.098,6.138,
1835539162,1835539159,32936167,Barbarossastraße,residential,30,False,119.908,"LINESTRING (13.3418719 52.4923206, 13.3433303 52.4922919, 13.3436422 52.4922895)",9,28.348,5.04,
26867694,26867698,25205080,Martin-Luther-Straße,primary,50,True,12.234,"LINESTRING (13.3449677 52.4856685, 13.3449591 52.4855586)",9,35.57,8.531,
26867698,26867757,153150625,John-F.-Kennedy-Platz,primary,50,True,93.676,"LINESTRING (13.3449591 52.4855586, 13.3449763 52.4851027, 13.3449828 52.4847892, 13.3449828 52.4847531, 13.3449818 52.4847163)",7,38.772,8.997,
26867757,5140365111,529086046,Dominicusstraße,primary,50,True,17.209,"LINESTRING (13.3449818 52.4847163, 13.3450978 52.4845786)",9,41.425,9.072,
26867699,26867705,23108811,Martin-Luther-Straße,tertiary,50,True,56.149,"LINESTRING (13.3449931 52.4842121, 13.3450036 52.4841217, 13.3450079 52.4840803, 13.3450238 52.4838095, 13.3450626 52.4837104)",8,43.385,7.711,
26867701,28982000,211216620,Martin-Luther-Straße,primary,50,True,122.283,"LINESTRING (13.3451889 52.4868514, 13.3451892 52.4869435, 13.345164 52.487951)",8,43.127,10.296,
26867702,26867701,25205079,Martin-Luther-Straße,primary,50,True,103.345,"LINESTRING (13.3451893 52.485922, 13.3451889 52.4868514)",9,44.713,7.63,
26867703,26867694,454109662,Martin-Luther-Straße,primary,50,True,28.179,"LINESTRING (13.3449726 52.4859219, 13.34497 52.4857868, 13.3449695 52.4857613, 13.3449677 52.4856685)",8,27.112,12.841,
26867704,26867954,150540946,Martin-Luther-Straße,primary,50,True,103.237,"LINESTRING (13.3452765 52.4846362, 13.3452168 52.4847738, 13.345197 52.4849051, 13.3451877 52.4851512, 13.3451798 52.4853624, 13.3451759 52.485467, 13.3451724 52.4855592)",9,39.131,9.187,
26867954,26867953,172655512,Martin-Luther-Straße,primary,50,True,12.127,"LINESTRING (13.3451724 52.4855592, 13.3451822 52.4856681)",9,41.349,9.332,
26867722,26867729,4603604,Martin-Luther-Straße,primary_link,50,True,12.979,"LINESTRING (13.3454484 52.4841383, 13.3455502 52.4842372)",7,19.368,7.447,
26867729,26867704,28497755,Dominicusstraße,primary,50,True,48.082,"LINESTRING (13.3455502 52.4842372, 13.3453662 52.4845037, 13.3452765 52.4846362)",9,31.023,13.382,
5140365111,26867722,4525780,Dominicusstraße,primary,50,True,54.412,"LINESTRING (13.3450978 52.4845786, 13.3451595 52.4844994, 13.3453577 52.4842516, 13.3454484 52.4841383)",7,44.447,7.263,
26867841,125560338,28497758,Martin-Luther-Straße,tertiary,50,True,32.115,"LINESTRING (13.3451483 52.4826172, 13.3451188 52.4826917, 13.3450366 52.4828979)",7,41.967,8.784,
125560338,26867842,13637218,Martin-Luther-Straße,tertiary,50,True,31.814999999999998,"LINESTRING (13.3450366 52.4828979, 13.3449805 52.4827277, 13.3449668 52.4826917, 13.3449366 52.4826184)",7,40.347,10.526,
26867842,26867844,13637215,Martin-Luther-Straße,tertiary,50,True,191.632,"LINESTRING (13.3449366 52.4826184, 13.3449295 52.4825087, 13.344906 52.4818594, 13.3448712 52.4808955)",7,38.993,10.851,
26867844,267368242,13637215,Martin-Luther-Straße,tertiary,50,True,44.3,"LINESTRING (13.3448712 52.4808955, 13.3448944 52.4808147, 13.3449024 52.480787, 13.3449765 52.4805023)",7,39.613,9.44,
26867843,26867841,150542350,Martin-Luther-Straße,tertiary,50,True,191.143,"LINESTRING (13.345111 52.4808984, 13.3451478 52.4824794, 13.3451461 52.4825084, 13.3451483 52.4826172)",8,39.068,11.413,
267368242,267368342,27719725,Martin-Luther-Straße,tertiary,50,False,49.311,"LINESTRING (13.3449765 52.4805023, 13.3449641 52.4800589)",9,36.302,9.939,
267368242,26867843,150542350,Martin-Luther-Straße,tertiary,50,True,44.977000000000004,"LINESTRING (13.3449765 52.4805023, 13.3450667 52.4807607, 13.345076 52.4807901, 13.345111 52.4808984)",9,40.114,10.334,
26867953,26867694,4603602,Badensche Straße,tertiary,50,True,14.525,"LINESTRING (13.3451822 52.4856681, 13.3449677 52.4856685)",8,27.565,8.831,
26867953,26867702,25205079,Martin-Luther-Straße,primary,50,True,28.238,"LINESTRING (13.3451822 52.4856681, 13.3451837 52.4857563, 13.3451849 52.4858295, 13.3451893 52.485922)",8,42.982,7.849,
26868054,26868056,33425444,Neue Kantstraße,secondary,50,True,126.25399999999999,"LINESTRING (13.2892766 52.5065797, 13.2894292 52.5065839, 13.2901874 52.5066058, 13.2902485 52.5066082, 13.2911391 52.5066425)",8,37.723,12.081,
26868064,26868065,4616330,Herbartstraße,residential,50,False,11.364,"LINESTRING (13.2853888 52.5064407, 13.2853886 52.5065429)",7,24.358,11.364,
26868065,29273259,4616321,Herbartstraße,residential,30,False,86.34,"LINESTRING (13.2853886 52.5065429, 13.2853874 52.5066221, 13.2853865 52.5066767, 13.2853808 52.5070375, 13.2853429 52.5073184)",8,26.14,6.519,
29273259,29273258,4616320,Wundtstraße,residential,30,False,29.81,"LINESTRING (13.2853429 52.5073184, 13.2856218 52.5075259)",8,27.465,6.123,
29273259,29273260,4616329,Wundtstraße,residential,30,True,113.113,"LINESTRING (13.2853429 52.5073184, 13.2839563 52.5067505)",9,23.483,9.463,
26868067,16541471,4434320,Messedamm,secondary,50,True,18.155,"LINESTRING (13.2803098 52.506532, 13.2802193 52.5063783)",7,40.241,11.663,
26868067,26904678,4400481,Masurenallee,secondary,50,True,140.896,"LINESTRING (13.2803098 52.506532, 13.2801596 52.5065481, 13.2800775 52.5065569, 13.279818 52.5065881, 13.2795499 52.5066232, 13.2792853 52.5066722, 13.2792315 52.5066855, 13.2789868 52.5067462, 13.2783574 52.5069439)",7,41.241,12.219,
26868068,26868071,4446501,Messedamm,secondary,50,True,66.136,"LINESTRING (13.2808634 52.507075, 13.2809107 52.5071389, 13.2810753 52.5073466, 13.2813472 52.5075897)",8,45.719,10.548,
26868087,26868064,172889672,Neue Kantstraße,secondary,50,True,113.828,"LINESTRING (13.283709 52.5063908, 13.2839563 52.506398, 13.2851839 52.5064339, 13.2852423 52.5064356, 13.2853888 52.5064407)",9,38.939,8.228,
26868088,26868087,17505595,Dernburgstraße,residential,50,True,13.35,"LINESTRING (13.2837454 52.5065088, 13.283709 52.5063908)",8,22.91,7.421,
26868113,26868109,4396014,Amtsgerichtsplatz,tertiary,30,True,64.986,"LINESTRING (13.2955737 52.506139, 13.2952303 52.5062515, 13.2950059 52.5063225, 13.2947219 52.5064086)",8,17.622,10.395,
26868547,20246267,24912625,,primary,50,True,23.463,"LINESTRING (13.3498228 52.5032382, 13.349579 52.5030882)",8,39.84,7.075,
26868601,26745966,479286015,Soorstraße,residential,30,False,121.699,"LINESTRING (13.2783693 52.5086275, 13.2778096 52.5096676)",8,22.526,8.526,
26869178,26704521,4490164,Leibnizstraße,tertiary,50,True,15.035,"LINESTRING (13.3139523 52.5062106, 13.3139735 52.5063452)",8,27.617,10.264,
26869179,26704545,4531800,Wielandstraße,residential,50,False,15.732,"LINESTRING (13.3158243 52.5061111, 13.3158453 52.506252)",8,16.504,10.832,
26869180,26704492,168903528,Schlüterstraße,residential,50,False,15.418,"LINESTRING (13.3175319 52.506016, 13.3175504 52.5061542)",7,26.774,8.317,
26869277,25664274,8004043,Köthener Straße,residential,,False,10.081,"LINESTRING (13.3778376 52.5079462, 13.3779533 52.5080033)",8,20.565,11.572,
26869277,262182102,11845184,Stresemannstraße,secondary,50,True,132.031,"LINESTRING (13.3778376 52.5079462, 13.3779648 52.5078439, 13.3783727 52.5075161, 13.378467 52.5074403, 13.3790153 52.5069996)",9,33.635,9.796,
262182102,26869278,24214090,Stresemannstraße,secondary,50,True,63.015,"LINESTRING (13.3790153 52.5069996, 13.3795916 52.5065545)",8,40.615,8.042,
26869278,4164984655,24214090,Stresemannstraße,secondary,50,True,79.05699999999999,"LINESTRING (13.3795916 52.5065545, 13.3801159 52.5061495, 13.380199 52.5060843, 13.3802585 52.5060376, 13.3803121 52.5059949)",7,45.548,7.942,
4164984655,26869280,24214090,Stresemannstraße,secondary,50,True,145.149,"LINESTRING (13.3803121 52.5059949, 13.3815233 52.5050313, 13.3816182 52.5049596)",8,40.372,9.192,
26869280,632947480,328064930,Stresemannstraße,secondary,50,True,69.788,"LINESTRING (13.3816182 52.5049596, 13.3819266 52.5047204, 13.3820969 52.5045893, 13.3821365 52.5045588, 13.3822571 52.504467)",8,27.643,19.054,
632947480,632947478,4611863,Anhalter Straße,tertiary,50,False,9.537,"LINESTRING (13.3822571 52.504467, 13.3823792 52.5045098)",8,28.122,14.974,
632947480,1419061103,466891839,Schöneberger Straße,tertiary,50,False,61.153000000000006,"LINESTRING (13.3822571 52.504467, 13.3821402 52.5044118, 13.382096 52.5043909, 13.3819642 52.5043287, 13.381721 52.504214, 13.3815431 52.50413)",8,31.929,8.359,
26869288,430206552,36992116,Ebertstraße,secondary,50,True,10.666,"LINESTRING (13.3770286 52.5123583, 13.3771862 52.5123574)",7,33.49,33.387,
26869288,1711812137,48859718,Ebertstraße,secondary,50,True,179.32399999999998,"LINESTRING (13.3770286 52.5123583, 13.3770189 52.5122637, 13.3770142 52.5122186, 13.3766994 52.5107584)",7,42.632,9.708,
1711812137,1711812123,159081771,,secondary_link,50,False,9.829,"LINESTRING (13.3766994 52.5107584, 13.376844 52.5107667)",9,18.005,12.175,
1711812137,1711812125,159081775,Hans-von-Bülow-Straße,living_street,,False,53.938,"LINESTRING (13.3766994 52.5107584, 13.3759069 52.5107068)",8,19.392,7.388,
1711812137,26869273,48859718,Ebertstraße,secondary,50,True,74.076,"LINESTRING (13.3766994 52.5107584, 13.3766925 52.5107238, 13.3766857 52.5106946, 13.3765864 52.5102413, 13.3765597 52.5100977)",9,32.029,14.101,
26870585,25661285,154041919,Behrenstraße,primary,50,False,7.719,"LINESTRING (13.3773529 52.5145902, 13.3774666 52.5145846)",9,29.011,9.312,
26870585,26708007,154041918,Ebertstraße,secondary,50,True,174.08299999999997,"LINESTRING (13.3773529 52.5145902, 13.377342 52.5144606, 13.3773393 52.5144324, 13.3770834 52.513216, 13.3770769 52.5131836, 13.3770573 52.5130355)",8,33.0,15.148,
26870674,26873454,154041915,Ebertstraße,primary,50,True,12.244,"LINESTRING (13.3767058 52.5162649, 13.3767138 52.5162079, 13.3767258 52.5161555)",8,33.626,12.0,
26873454,3463621768,38358261,Straße des 17. Juni,primary,50,True,12.985,"LINESTRING (13.3767258 52.5161555, 13.3767938 52.5161603, 13.3769164 52.5161691)",9,33.739,10.008,
26870782,26746242,147686223,Schöneberger Ufer,primary,50,True,8.771,"LINESTRING (13.3715364 52.504804, 13.3716391 52.5047559)",9,31.945,13.833,
26871095,26871096,42108303,Heckerdamm,tertiary,30,False,17.369,"LINESTRING (13.2976782 52.5394755, 13.297443 52.5394838, 13.2974218 52.5394845)",9,35.055,12.654,
26871096,26871095,42108303,Heckerdamm,tertiary,30,False,17.369,"LINESTRING (13.2974218 52.5394845, 13.297443 52.5394838, 13.2976782 52.5394755)",7,34.393,9.193,
26871117,26726896,36517135,Saatwinkler Damm,secondary,50,True,11.455,"LINESTRING (13.30228 52.5478981, 13.3024493 52.5478943)",9,53.26,8.356,
26871117,60114464,4413382,,motorway_link,50,True,43.482,"LINESTRING (13.30228 52.5478981, 13.3021928 52.5478016, 13.3019703 52.5475554)",7,34.991,6.972,
26871119,26871120,4537634,,secondary,50,True,14.648,"LINESTRING (13.2969402 52.5480008, 13.2968501 52.5481206)",7,36.46,8.392,
26871119,1187034608,4484020,Saatwinkler Damm,secondary,50,True,43.937999999999995,"LINESTRING (13.2969402 52.5480008, 13.2970828 52.5479981, 13.2973587 52.5479913, 13.2975896 52.547987)",9,41.195,5.771,
26871120,26871121,4537635,Saatwinkler Damm,secondary,50,True,13.161,"LINESTRING (13.2968501 52.5481206, 13.2966555 52.5481231)",7,33.206,16.589,
26871121,77752644,4537636,,secondary,50,True,14.284,"LINESTRING (13.2966555 52.5481231, 13.296733 52.5480036)",8,39.807,9.415,
77752644,26871119,4537637,Saatwinkler Damm,secondary,50,True,14.014,"LINESTRING (13.296733 52.5480036, 13.2969402 52.5480008)",9,38.59,7.858,
77752644,484119,4413385,,motorway_link,50,True,489.054,"LINESTRING (13.296733 52.5480036, 13.2968025 52.5479052, 13.2971272 52.547459, 13.2977868 52.5465672, 13.2980477 52.5462051, 13.298095 52.5460963, 13.2981258 52.5460026, 13.298146 52.5458792, 13.2981547 52.5457581, 13.298151 52.5456441, 13.2981292 52.5455381, 13.2981067 52.5454675, 13.29806 52.5453551, 13.2978706 52.5450446, 13.2976034 52.5445628, 13.2974494 52.54427, 13.2972841 52.5438613)",8,53.172,8.21,
26871134,26871117,4805438,,motorway_link,,True,18.415,"LINESTRING (13.3024922 52.5480019, 13.30228 52.5478981)",8,18.999,13.284,
26871134,26871120,36517134,Saatwinkler Damm,secondary,50,True,381.73300000000006,"LINESTRING (13.3024922 52.5480019, 13.30221 52.5480069, 13.3002815 52.5480483, 13.2970785 52.5481169, 13.2969989 52.5481186, 13.2968501 52.5481206)",7,33.249,11.524,
26871245,530161,29083906,Kurt-Schumacher-Damm,secondary,50,True,159.066,"LINESTRING (13.3069999 52.5550774, 13.3081881 52.5563121)",7,47.013,19.047,
26871383,26983105,24601402,,motorway,80,True,372.45399999999995,"LINESTRING (13.3067962 52.5672863, 13.306559 52.5675443, 13.3062622 52.5679394, 13.3061317 52.5681458, 13.3059924 52.5683857, 13.30593 52.56852, 13.3058831 52.5686526, 13.3058339 52.5687954, 13.3057906 52.5689765, 13.3057482 52.5691737, 13.3057184 52.5693996, 13.3056892 52.5700047, 13.3057129 52.5705137)",8,74.313,6.695,
26871407,26871427,4537076,Scharnweberstraße,secondary,50,True,12.466,"LINESTRING (13.3118979 52.5678708, 13.3119519 52.567978)",7,30.95,11.123,
