,y,x,street_count,ref,highway
31011928,52.5013508,13.559922,4,,
31011929,52.5032868,13.5601373,3,,
1625633879,52.4752422,13.5352981,4,,
1625633882,52.475872,13.5359994,3,,
31011932,52.5041812,13.5616861,3,,
1625633884,52.4769175,13.5316797,3,,
1625633886,52.4771602,13.5319812,4,,
5180830819,52.5755749,13.2179559,3,,
31011940,52.5010099,13.5549415,3,,
5180830820,52.5755571,13.2184907,1,,
31011942,52.5002351,13.5525677,3,,
82654310,52.4701584,13.292047,4,,
31011944,52.4990755,13.5480426,4,,
8251847782,52.5074551,13.5816357,3,,
8251847783,52.5073677,13.5814814,3,,
1625633899,52.4774708,13.5302879,3,,
31011949,52.4927828,13.5522895,3,,
31011950,52.4980377,13.5527681,4,,
31011951,52.499616,13.5528576,3,,
1625633902,52.4774021,13.532271,3,,
31011954,52.498116,13.5504705,3,,
82654322,52.4652118,13.3001203,4,,
31011958,52.4996022,13.5501932,3,,
31011960,52.4993685,13.5575664,3,,
82654329,52.4642678,13.3012127,4,,
31011962,52.4962609,13.5498615,3,,
31011963,52.496198,13.552603,4,,
31011965,52.4961296,13.5551782,3,,
31011966,52.496696,13.5552346,3,,
82654334,52.4676124,13.2930494,4,,
82654335,52.4682142,13.294397,4,,
82654339,52.4695072,13.2955197,3,,
31011973,52.4965652,13.5596037,3,,
31011974,52.4964357,13.563441,3,,
662254728,52.6014296,13.4167335,1,,
1625633930,52.4776681,13.5305301,3,,
31011980,52.4696533,13.5533508,3,,
31011996,52.5065456,13.5631449,1,,turning_circle
31011997,52.5062461,13.5642164,3,,
31012008,52.5072319,13.5655626,4,,
196687016,52.5164935,13.4182874,3,,
524760234,52.4430558,13.3561549,3,,
31012010,52.5046682,13.5684924,4,,
31012013,52.5017336,13.5685805,1,,turning_circle
27604142,52.4866052,13.3276835,4,,
31012014,52.5021661,13.5702377,4,,
264975541,52.5000805,13.2745976,3,,
287650998,52.5471861,13.4426478,3,,
31012022,52.4998323,13.5555033,3,,
31012025,52.4970017,13.5485669,3,,
31012028,52.4981212,13.5500295,3,,
31012030,52.4947281,13.5496715,3,,
31012031,52.494578,13.5524523,4,,
524760257,52.4432314,13.3587866,3,,
524760269,52.4433617,13.3538619,3,,
31012046,52.4935559,13.5480961,1,,
31012047,52.4936018,13.5495765,4,,
31012048,52.4937415,13.5523862,4,,
31012049,52.4938817,13.5549602,3,,
31012054,52.4940776,13.5549792,3,,
275330264,52.4459106,13.578256,4,,
31012057,52.4953486,13.5551032,3,,
31012059,52.495231,13.5586405,3,,
31012060,52.4939802,13.5585496,4,,
31012061,52.4846365,13.5580607,4,,
31012062,52.47944,13.5589824,3,,
142423262,52.542348,13.1413091,3,,
50803938,52.5558106,13.5152902,3,,
2810524911,52.5122838,13.4482379,3,,
34813168,52.4576635,13.4129581,3,,
31012083,52.4824561,13.5584467,4,,
31012087,52.4799161,13.5563613,3,,
31012088,52.4823178,13.5564969,4,,
31012089,52.4847462,13.5560351,4,,
31012090,52.4877057,13.5562245,3,,
31012093,52.4876731,13.5581557,4,,
31012095,52.487542,13.5627119,4,,
31012096,52.4873029,13.564322,3,,
31012100,52.4860948,13.5621651,4,,
31012101,52.4893875,13.56341,3,,
272446729,52.4293006,13.2278541,1,,
31012107,52.4926313,13.5584584,4,,
31012109,52.4926024,13.5610232,3,,
29046076,52.5452098,13.3532202,1,,
29046077,52.5458419,13.354421,3,,
7730312517,52.52675,13.2080638,3,,
662254931,52.6021955,13.4170171,3,,
662254932,52.6023194,13.4184058,1,,
2469868888,52.5366109,13.1632775,3,,
1426011523,52.4587186,13.3328169,1,,
558577056,52.4946768,13.5496669,3,,
201668016,52.4609818,13.4805552,3,,
26162609,52.4387607,13.2336317,3,,
2886546865,52.5176116,13.4295655,3,,
333002170,52.5468537,13.2420119,3,,
97596860,52.6366113,13.5033882,3,,
333002173,52.5457053,13.242221,1,,turning_circle
261699006,52.4303274,13.2886091,3,,
75707858,52.5141893,13.6117441,3,,
150550050,52.5493011,13.2720932,1,,
92878419,52.5702196,13.3828484,1,,
250164853,52.5762676,13.4832888,3,,
439826046,52.5992676,13.3844376,1,,
430519956,52.4622584,13.420255,3,,
262092448,52.5121175,13.622987,4,,
2396599970,52.5853868,13.3050822,3,,
2396599971,52.5871897,13.300903,3,,
2525443757,52.5690358,13.510443,3,,
262092464,52.5128185,13.625328,3,,
602224309,52.4919717,13.2806171,3,,
276248266,52.4624265,13.5140897,4,,
50149104,52.5460214,13.4501705,3,,
262092539,52.5124492,13.604069,3,,
262092548,52.5119094,13.6036747,1,,
1615410950,52.4184682,13.2797351,3,,
59979527,52.5417178,13.1755233,3,,
5054215983,52.5237601,13.5814742,3,,
59979580,52.5382103,13.1549801,1,,
79378236,52.5581739,13.5577299,3,,
270088013,52.5038625,13.5889709,1,,
166934382,52.6143839,13.4243937,3,,
166934385,52.6145033,13.424154,3,,
166934387,52.6150954,13.4230562,1,,turning_circle
4790368115,52.5521398,13.5152053,3,,
4790368117,52.5521808,13.5153845,3,,
248723318,52.4199605,13.4565137,3,,
262092697,52.5095208,13.5805062,1,,
75053000,52.4554511,13.5712373,3,,
981284815,52.5368428,13.3008569,1,,turning_circle
370882529,52.4508531,13.5720706,3,,
138491886,52.439316,13.4358092,3,,
1402681335,52.5458302,13.4470813,1,,
623851523,52.6166616,13.3142708,3,,
623851524,52.6162589,13.3130333,1,,turning_circle
678901775,52.536395,13.3037215,1,,turning_circle
678901777,52.5375529,13.3035104,1,,turning_circle
268646439,52.6251959,13.2263168,3,,
1994471501,52.4056862,13.5729036,2,,
1994471509,52.4059339,13.5669007,3,,
152516699,52.4974543,13.367425,1,,
2872391791,52.5149064,13.4492948,3,,
2320578684,52.4267979,13.3387706,3,,
6745962634,52.5789484,13.2890742,3,,
2320578706,52.4273423,13.3400369,1,,
8078047384,52.4989542,13.4169404,3,,
1617770655,52.4461599,13.3123552,4,,
1617770662,52.4473367,13.3167665,3,,
1617770670,52.4477406,13.3192392,3,,
338770100,52.5542926,13.5656965,1,,
544553172,52.5388542,13.2809225,3,,
1778333918,52.5173491,13.3299554,1,,
27212029,52.4609922,13.3483544,3,,
305608963,52.598942,13.3504884,1,,turning_circle
27212055,52.461,13.3485192,4,,
1433876784,52.5091351,13.180241,3,,
3865917752,52.4173582,13.5294355,1,,
278215013,52.5912625,13.4508211,3,,
148453743,52.425544,13.4893098,3,,
27212144,52.4601856,13.3747981,3,,
27212145,52.4616998,13.3750658,3,,
27212146,52.463129,13.3751995,3,,
148453745,52.4259002,13.4954291,4,,
27212148,52.4603767,13.3726817,4,,
27212149,52.4605022,13.3712932,3,,
27212150,52.4618118,13.3713367,3,,
4123343218,52.5537958,13.5133265,3,,
27212159,52.4629761,13.3728771,3,,
28391831,52.4788152,13.5319669,3,,
2607102363,52.5412109,13.1960729,1,,
372324774,52.4300498,13.2780819,1,,
7976991153,52.4493117,13.3055337,1,,
7976991155,52.4489278,13.305461,3,,
262486456,52.5149317,13.4110806,1,,
2052012479,52.4455258,13.3525373,1,,turning_circle
2589145537,52.5645318,13.4606352,3,,
2589145538,52.565071,13.4613066,3,,
1686976998,52.5075053,13.5527366,4,,
28391930,52.4778989,13.5358539,3,,
27212288,52.4650115,13.3752411,3,,
27212289,52.4660258,13.3753241,3,,
27212291,52.4648676,13.3774926,4,,
262224394,52.5489454,13.1746553,1,,
248592913,52.4238172,13.4475827,1,,
50149938,52.5469764,13.4501314,3,,
28392011,52.47949,13.5327967,4,,
2052012630,52.4477041,13.3597521,3,,
4551162455,52.5645928,13.491433,3,,
4551162456,52.5645116,13.4921174,3,,
4551162457,52.5646332,13.4910824,1,,
6949780064,52.4130665,13.5721583,2,,
27212421,52.4655052,13.3670212,3,,
27212423,52.4638842,13.3668769,3,,
29833867,52.4905686,13.3374895,3,,
1518942890,52.4388759,13.4705499,3,,
1518942894,52.4391878,13.4701373,4,,
1518942898,52.4394623,13.4696537,3,,
394607283,52.4815216,13.3424402,3,,
394607284,52.4815588,13.3426668,3,,
27212475,52.4670438,13.3738379,3,,
1929853658,52.4793931,13.314049,3,15,motorway_junction
437992201,52.5347468,13.2477228,3,,
981547812,52.565491,13.54789,1,,
1874410288,52.4548337,13.1266714,3,,
592657216,52.3933531,13.5448259,3,,
592657222,52.3921529,13.5465667,3,,
592657226,52.3949644,13.5424361,4,,
7241153388,52.4831825,13.4311858,3,,
81476462,52.5326124,13.2039726,3,,
81476468,52.5333997,13.2056678,3,,
81476478,52.5307884,13.2055181,3,,
418724757,52.5523947,13.1748381,1,,turning_circle
418724758,52.5507437,13.1741326,1,,turning_circle
418724759,52.550411,13.175791,1,,turning_circle
418724760,52.5494381,13.1821408,1,,turning_circle
418724761,52.5506911,13.1823914,1,,turning_circle
418724762,52.5511839,13.1812243,1,,turning_circle
277953441,52.4179054,13.3274365,1,,turning_circle
29834155,52.4868406,13.3369644,3,,
260258732,52.5723101,13.2664888,1,,
2867936201,52.5713463,13.2067991,1,,
411515861,52.4981142,13.4708746,1,,
30835093,52.6145941,13.2973789,3,,
85933069,52.533836,13.5401052,3,,
8299035665,52.5302227,13.467686,2,,
8299035666,52.5304397,13.468617,2,,
5180832821,52.5756126,13.2169496,3,,
2085829689,52.3989037,13.4910193,1,,turning_circle
5180832826,52.5753788,13.2154734,3,,
5180832827,52.5753283,13.2169211,3,,
2085829693,52.3990456,13.4923169,1,,turning_circle
5180832830,52.5761156,13.2156231,3,,
5180832831,52.5761624,13.2140816,3,,
5180832832,52.5754203,13.2140302,3,,
2085829732,52.40339,13.4897215,3,,
370883704,52.4509588,13.5722233,4,,
8308472964,52.4207716,13.3938259,1,,
85933198,52.5338345,13.5433366,3,,
148454545,52.4267302,13.4933425,3,,
148454546,52.4257913,13.4934812,3,,
262093987,52.5071703,13.5983081,3,,
262093988,52.5068421,13.5997268,4,,
262093989,52.506288,13.6021486,4,,
262093990,52.5057705,13.6043229,3,,
262093991,52.5049655,13.6041137,3,,
262093994,52.5072229,13.6052097,3,,
142425332,52.5439708,13.1414815,3,,
505363706,52.4267866,13.30194,3,,
7148616974,52.5174101,13.4182077,3,,
262094116,52.5049905,13.6016132,3,,
30096721,52.4181346,13.3300497,3,,
30096726,52.4146881,13.3479564,4,,
30096730,52.4189348,13.3182605,3,,
30096731,52.4148451,13.3474013,3,,
573259126,52.5680689,13.2970797,3,,
327761280,52.4143315,13.3619221,3,,
573259152,52.5694336,13.2966273,3,,
203505041,52.5272652,13.5554829,3,,
262094230,52.5099157,13.6040384,3,,
410336694,52.6026527,13.3800997,3,,
618085817,52.5980084,13.3047764,3,,
166935999,52.6107112,13.4198337,3,,
166936001,52.6076834,13.4260977,4,,
410336717,52.6025351,13.3822924,1,,
5815352781,52.5427272,13.5465436,1,,
5815352786,52.542352,13.5458221,3,,
5815352788,52.5422122,13.5459161,3,,
5245976029,52.5285828,13.6077697,3,,
5815352797,52.5423001,13.5455663,3,,
5815352798,52.5422388,13.545249,3,,
5815352799,52.5420869,13.5453142,3,,
5815352806,52.5423532,13.5446131,1,,
3992010258,52.5174984,13.5098136,1,,
142032412,52.41276,13.2610931,3,,
1455767073,52.4906238,13.3354766,4,,
261701155,52.4384053,13.3127507,3,,
31669797,52.5460431,13.1616486,3,,
261701159,52.4393975,13.312654,3,,
142032424,52.4154031,13.2587006,3,,
31669801,52.548296,13.1625248,3,,
142032427,52.4161296,13.2584136,3,,
142032430,52.4162983,13.2603251,3,,
158940719,52.4149256,13.39234,3,,
142032433,52.4164494,13.2619256,3,,
142032439,52.4166064,13.2636494,3,,
250691133,52.5494781,13.1406072,3,,
250691134,52.5493662,13.1407122,3,,
142032449,52.4121876,13.2630921,3,,
2506178115,52.5487224,13.5054263,3,,
142032458,52.4129211,13.2608062,3,,
1613971037,52.4146598,13.3074093,4,,
1613971041,52.4168677,13.3054613,3,,
1681866350,52.5601698,13.1514818,1,,
3166518897,52.4597648,13.3956064,1,,
247152256,52.4988969,13.6127455,3,,
247152257,52.4969563,13.6095087,3,,
247414401,52.5662322,13.5053472,1,,
35208837,52.4569103,13.4525196,3,,
35208838,52.4563973,13.4529791,3,,
35208839,52.4552636,13.4538448,3,,
267337350,52.4721398,13.3451475,3,2,motorway_junction
35208841,52.4545575,13.4544017,3,,
142032538,52.4109499,13.2606961,3,,
142032544,52.411021,13.2611977,3,,
142032579,52.4113283,13.2635161,4,,
142032586,52.4121458,13.2593294,3,,
370884302,52.4511083,13.5719863,4,,
142032593,52.4108713,13.2595263,3,,
370884309,52.4509964,13.5718368,3,,
142032601,52.4120753,13.2581195,4,,
142032608,52.4132819,13.2579698,3,,
34815727,52.4828385,13.5707997,3,,
287260406,52.5956477,13.2879642,3,,
79380224,52.5561765,13.5581094,3,,
652427032,52.4731709,13.1769242,3,,
652427033,52.4736282,13.1757015,3,,
3750575901,52.4431792,13.5189466,3,,
31932289,52.4633704,13.1287116,4,,
34815875,52.482758,13.5693128,3,,
262094729,52.5220274,13.6482967,3,,
5789007796,52.4721188,13.6084405,3,,
915619768,52.4979814,13.480855,4,,
247152569,52.4938258,13.6061726,1,,
31932346,52.4618673,13.1277878,3,,
915619770,52.4983274,13.4812183,3,,
267337719,52.4690646,13.340359,3,,
6911901700,52.5172233,13.4218801,3,,
28393480,52.4831499,13.5280753,4,,
3166519304,52.4610956,13.3817534,3,,
6911901706,52.5168718,13.4217758,1,,turning_circle
31932435,52.4621276,13.1304307,3,,
59850772,52.5110162,13.6093723,3,,
59850774,52.5108668,13.6060368,3,,
59850779,52.505017,13.5987218,4,,
59850780,52.5048836,13.5986781,4,,
59850781,52.5023562,13.5975194,4,,
3166519323,52.4611644,13.3808729,3,,
59850786,52.5012539,13.5977672,3,,
59850787,52.5007613,13.6000293,3,,
1457602595,52.5184994,13.5460273,1,,
59850788,52.5019569,13.6006566,3,,
31932451,52.4598092,13.1261547,4,,
59850796,52.4996169,13.5994451,3,,
59850797,52.4999424,13.5973592,3,,
79380525,52.5555383,13.5538502,3,,
31932467,52.4578407,13.1243197,3,,
31932484,52.4567854,13.1233528,3,,
150552644,52.550075,13.2973247,3,,
150552648,52.552142,13.3014246,1,,turning_circle
166936658,52.6131851,13.4228003,3,,
1641758806,52.4669945,13.3925831,3,,
275726426,52.565238,13.5080972,3,,
275726428,52.5660947,13.5071479,3,,
3166519393,52.4614003,13.381258,3,,
262094947,52.5256812,13.6567992,3,,
262094949,52.5271008,13.6561726,3,,
31932529,52.4544188,13.1221745,5,,
59850870,52.5086348,13.6132161,3,,
197345413,52.5173379,13.4322794,3,,
262094992,52.522924,13.6513664,3,,
249381009,52.5521508,13.2137462,1,,
262094993,52.523523,13.6506913,3,,
1838366917,52.5434252,13.5107984,1,,
1838366926,52.5445392,13.5106994,3,,
347422935,52.4402062,13.3017614,3,,
347422936,52.4404024,13.3016698,3,,
59850982,52.5092749,13.6086699,4,,
59850984,52.510726,13.6009283,3,,
59850987,52.5110785,13.5973657,3,,
267862264,52.5202969,13.1747462,3,,
2680897816,52.5654121,13.3984529,1,,
1546993950,52.4302755,13.4578151,3,,
262095138,52.5244979,13.6547384,3,,
59851051,52.5081066,13.6080635,4,,
59851052,52.5067507,13.6072238,3,,
59851054,52.5049484,13.606445,3,,
262095150,52.5252568,13.6534272,3,,
821379375,52.4092097,13.3767202,3,,
59851065,52.5077948,13.5955721,3,,
59851069,52.5078296,13.6100898,3,,
59851143,52.5070776,13.6097999,1,,
59851144,52.5090165,13.6105473,4,,
59851145,52.5111895,13.6112586,3,,
388579730,52.5981925,13.3708231,1,,
24986006,52.5503112,13.3913449,4,,traffic_signals
59851166,52.5049663,13.590853,3,,
59851167,52.505082,13.5908376,4,,
142426552,52.5449956,13.1416507,1,,
59851198,52.5030165,13.5824345,3,,
59851199,52.5028083,13.5870477,3,,
59851200,52.5027017,13.5884214,3,,
59851201,52.502657,13.5909887,3,,
59851214,52.503576,13.5888439,3,,
24986079,52.5500846,13.3853987,4,,
59851237,52.4991859,13.58506,3,,
59851238,52.5028207,13.5868996,3,,
613368294,52.5535851,13.2147838,3,,turning_circle
224215529,52.4929894,13.5671765,3,,
59851256,52.5049861,13.5881275,4,,
59851257,52.5051088,13.5882163,4,,
148455933,52.427196,13.5008059,4,,
148455936,52.4284123,13.5024844,3,,
4790370821,52.5522379,13.515349,3,,
671564296,52.4283568,13.5195767,4,,
59851276,52.5088483,13.5826963,4,,
59851277,52.5083987,13.5814733,3,,
59851278,52.5088553,13.5792935,3,,
59851281,52.5103638,13.5795877,3,,
59851283,52.5094871,13.5783965,3,,
4236198421,52.4763563,13.6004403,3,,
59851285,52.5112476,13.5806802,3,,
59851291,52.5101688,13.584777,3,,
59851296,52.510829,13.5824239,4,,
59851298,52.5117568,13.578542,3,,
409551394,52.4925366,13.432908,1,,
6986744382,52.5326992,13.3413389,1,,
31932991,52.4602472,13.124715,3,,
175194689,52.6268393,13.2806637,3,,
175194698,52.6276606,13.2805595,3,,
31933006,52.4582999,13.1228217,3,,
59851348,52.5072071,13.5817197,3,,
671564380,52.4329267,13.5316686,3,,
31933022,52.4587635,13.1213821,3,,
671564384,52.4322624,13.5327417,3,,
4695736946,52.5027549,13.5764368,3,,
261702277,52.4257512,13.3008185,1,,turning_circle
59851402,52.5098565,13.5813503,3,,
59851405,52.5075202,13.5854279,3,,
59851407,52.5078502,13.5913927,3,,
568148627,52.628051,13.2757355,3,,
1380795029,52.5646571,13.4231781,3,,
1380795034,52.5599027,13.4152638,3,,
1380795038,52.5640998,13.4249453,4,,
268124832,52.5720563,13.4140199,3,,
31933095,52.460667,13.123248,3,,
1380795051,52.5637208,13.4214543,4,,
1380795054,52.5610594,13.4258072,3,,
3889644208,52.5174219,13.579468,3,,
1380795058,52.5632373,13.4156874,4,,
1380795077,52.563625,13.4258682,1,,
1380795085,52.5608574,13.423971,3,,
26952402,52.4894108,13.3766996,4,,
59851476,52.5051279,13.5855188,3,,
59851477,52.5062066,13.5854586,3,,
59851478,52.508665,13.5853363,3,,
1380795100,52.5626732,13.4234794,4,,
1273053917,52.5043505,13.33352,3,,
59851488,52.5096158,13.583891,3,,
1380795104,52.5639335,13.4234001,4,,
1380795105,52.5597464,13.4152609,3,,
1380795107,52.5634971,13.418659,4,,
297091812,52.4460035,13.5627102,4,,
1380795108,52.5604133,13.4259926,3,,
59851498,52.506516,13.5914879,3,,
31933174,52.4574591,13.1207366,3,,
1380795129,52.5643507,13.4272369,3,,
1380795130,52.5606887,13.4222399,3,,
1380795131,52.5635086,13.4235429,1,,
1540834043,52.4174868,13.3665459,3,,traffic_signals
1380795137,52.5627817,13.418623,1,,
1380795139,52.5648206,13.4247466,3,,
2698986252,52.6288233,13.3062366,1,,
1473331982,52.4630436,13.5858573,1,,
59851545,52.5103024,13.5925166,4,,
59851546,52.5101945,13.5952707,3,,
59851548,52.5111447,13.5957135,3,,
28394275,52.4843485,13.5275759,4,,
5322523428,52.4758869,13.290596,1,,
248070951,52.5204166,13.2351271,1,,
320946989,52.5202407,13.4263914,1,,
420823853,52.4260192,13.2677394,3,,
59851585,52.5094836,13.5949258,1,,
59851602,52.5059381,13.5991536,3,,
31933274,52.4571118,13.1221205,3,,
59851612,52.5050444,13.5958015,3,,
31933293,52.4548951,13.1206447,4,,
59851630,52.5061528,13.5961103,4,,
59851632,52.5074731,13.5969254,4,,
543507321,52.484213,13.3909018,3,,
31933308,52.4557185,13.1180894,3,,
305480576,52.4092448,13.3709266,3,,traffic_signals
5322523520,52.4769675,13.2965851,1,,turning_circle
59851653,52.5096594,13.6057425,4,,
305480581,52.4093438,13.3709782,3,,traffic_signals
31933345,52.4543846,13.1187801,1,,turning_circle
521618340,52.5113718,13.536873,1,,turning_circle
31933369,52.4541376,13.1202033,1,,turning_circle
59851708,52.512306,13.5870342,3,,
59851710,52.5154251,13.5930336,4,,
59851712,52.5163646,13.5968311,3,,
59851713,52.5153591,13.6007997,4,,
59851714,52.51384,13.6067263,4,,
59851715,52.5137299,13.6079704,4,,
31933395,52.4539244,13.1142286,3,,
476267489,52.4265715,13.2960412,1,,
476267490,52.4265859,13.2954876,3,,
31933415,52.4534883,13.119509,3,,
34030605,52.5742118,13.309672,1,,
248071201,52.5163829,13.2321158,1,,
59851839,52.5142064,13.6117666,3,,
59851841,52.5141182,13.6120327,3,,
261964971,52.571093,13.5776771,3,,
2899133614,52.4184794,13.4045422,2,,
26952885,52.4760997,13.4267887,4,,
5731730619,52.5161318,13.6354869,2,,
5731730620,52.516014,13.6359225,2,,
26952905,52.4731045,13.4252491,3,,
26952906,52.4728932,13.4233834,3,,
1844135134,52.4515071,13.6011767,3,,
34817255,52.4852957,13.4671012,3,,
504710408,52.5022253,13.5025942,1,,turning_circle
31933722,52.4544167,13.1311653,3,,
500647212,52.6147993,13.3658479,1,,
31933749,52.4569366,13.1303724,1,,turning_circle
500647236,52.6139868,13.3664454,3,,
500647239,52.6147827,13.3699876,3,,
26953046,52.4709154,13.429423,3,,
31933791,52.4549667,13.131638,3,,
500647273,52.6145491,13.3660453,3,,
5731730795,52.5170208,13.6374432,4,,
31933808,52.455279,13.1319026,3,,
31933826,52.4547204,13.1284803,4,,
5216224657,52.6346804,13.5024796,3,,
5216224659,52.6345779,13.5025228,3,,
50808274,52.5389868,13.511423,3,,
50808286,52.5463408,13.5161261,3,,
50808331,52.5395485,13.5110062,3,,
8436532747,52.5279845,13.6065227,1,,
50152984,52.5487002,13.4623803,3,,
31933982,52.4589969,13.1329268,3,,
68372054,52.5909527,13.4421685,3,,
27215450,52.501512,13.282483,1,,
27215452,52.5014842,13.2818543,3,,
312559196,52.4167474,13.518909,1,,
759907939,52.6018465,13.3251317,3,,
235488875,52.4857347,13.3086771,3,,
50153074,52.5495465,13.4619026,3,,
235488884,52.484789,13.3074946,1,,turning_circle
828065411,52.5358906,13.5487543,3,,
828065419,52.5367387,13.5464445,3,,
828065421,52.5368876,13.5463515,3,,
28395152,52.4851335,13.5278215,3,,
1617512093,52.4502807,13.2906126,3,,
8212399790,52.391218,13.3953364,3,,
59852467,52.5163794,13.6138211,3,,
130107059,52.4717541,13.3668905,1,,turning_circle
59852484,52.517397,13.6109738,4,,
59852486,52.5186053,13.6034082,3,,
59852487,52.518895,13.5994296,3,,
141772496,52.5453251,13.1514969,3,,
59852522,52.5191819,13.5961683,4,,
59852524,52.5213218,13.5967291,3,,
59852526,52.5216681,13.5978801,3,,
2783266568,52.4520932,13.3512171,1,,
285296397,52.5793831,13.244262,3,,
2783266585,52.452176,13.3511778,3,,
401295134,52.4834916,13.5742675,3,,
401295135,52.4825113,13.5737255,1,,
27215651,52.4880068,13.2631818,3,,
26822436,52.5241978,13.3707208,1,,
59852581,52.5213655,13.5994372,3,,
59852583,52.5243929,13.6056811,4,,
26822441,52.5214317,13.3513617,3,,
26822442,52.521235,13.3529698,4,,
7276676911,52.4278403,13.1536563,1,,
26822448,52.519515,13.3563301,4,,
59852593,52.5340185,13.6155579,3,,
26822451,52.5220414,13.3581116,1,,
59852596,52.5345412,13.6102522,3,,
502089530,52.5440104,13.5988383,3,,
502089537,52.5443237,13.596536,3,,
502089540,52.5447108,13.5936913,3,,
502089541,52.5449909,13.5916331,4,,
59852621,52.53589,13.6115411,3,,
59852624,52.533847,13.609866,3,,
247154518,52.5099268,13.6143346,2,,
267339607,52.5520378,13.1339812,1,,
7677101910,52.5052482,13.5460729,3,,
26953570,52.4857919,13.4644331,3,,
26953572,52.4847097,13.4660478,4,,
26953583,52.4837267,13.4614155,3,,
27215752,52.492974,13.2868254,4,,
30099350,52.4302496,13.3175189,3,,
26953624,52.4818051,13.4641413,3,,
30099356,52.4287724,13.3176963,4,,
26953628,52.4832168,13.4667271,3,,
59852728,52.5331919,13.6099291,4,,
59852730,52.5332665,13.6095486,4,,
59852732,52.5318942,13.6087622,3,,
59852734,52.5298807,13.6074414,3,,
59852735,52.5297898,13.607827,3,,
4318513101,52.3761527,13.6568367,1,,
130107349,52.480228,13.3564192,1,,
4552607740,52.5644778,13.491398,1,,
248596497,52.4214342,13.4627873,3,,
26953753,52.4749806,13.4737603,4,,
26953777,52.4715647,13.4786009,3,,
2880391220,52.5667767,13.2197156,3,,
1331644469,52.4273549,13.7305692,4,,
373770295,52.6530356,13.4906189,1,,
26953800,52.4693151,13.4788328,3,,
270747732,52.4269034,13.3440426,1,,turning_circle
79382635,52.5564808,13.558378,3,,
95766636,52.5577549,13.3825786,2,,
320030867,52.4666083,13.164627,3,,
5233789092,52.5139331,13.2468175,3,,
5233789100,52.5121126,13.2532423,1,,
1554860225,52.5684729,13.4476228,3,,
1554860226,52.5698083,13.4484061,3,,
1554860229,52.5690933,13.4472934,3,,
8004389074,52.4737126,13.443623,2,,
276515039,52.4635885,13.574419,1,,
51595490,52.5694862,13.5685081,4,,
51595492,52.5683603,13.5719039,4,,
51595495,52.5675338,13.5744172,4,,
51595498,52.5661572,13.5785971,4,,
51595505,52.563698,13.5794262,3,,
35342587,52.5428112,13.360052,1,,turning_circle
138496258,52.4257064,13.4739569,4,,
4127017230,52.3915577,13.5647227,1,,
138496284,52.4256391,13.4765156,4,,
138496285,52.4255532,13.4797305,4,,
1614367036,52.4210587,13.2780562,3,,
253446463,52.5409368,13.1949313,3,,
253446464,52.5436766,13.1930827,3,,
253446465,52.543827,13.1954009,3,,
26822995,52.50306,13.3613358,3,,
2880391509,52.5663821,13.2168177,3,,
34818403,52.47989,13.5649656,3,,
2269858156,52.5152108,13.6367638,1,,
75712897,52.5074406,13.5544881,3,,
2880391555,52.569238,13.2139884,3,,
471550357,52.4184282,13.5874115,1,,turning_circle
471550358,52.4175178,13.5826384,1,,
3140307357,52.5220888,13.1531506,2,,
26823074,52.3833436,13.4158485,4,,
253839785,52.5054059,13.2475211,3,,
150817201,52.4043255,13.5497828,4,,
4952771004,52.5579546,13.489936,4,,
26823111,52.386346,13.4273465,1,,
4127017433,52.4112928,13.5692476,3,,
262359525,52.4549138,13.5208508,1,,
270748139,52.4261506,13.3448139,4,,
8614529531,52.614553,13.3123221,1,,
259607061,52.5356976,13.2022958,1,,
1672301084,52.3995853,13.5467611,3,,
142428709,52.5441411,13.1398693,3,,
310987302,52.4120146,13.4213096,3,,
270748199,52.4257857,13.3452868,1,,
853887529,52.456774,13.3884372,3,,
275728996,52.3939822,13.4089628,4,,
414009966,52.4556816,13.1464351,4,,
30624385,52.5627,13.4592423,3,,
30624386,52.5640271,13.4609207,3,,
297093768,52.4505285,13.5629527,3,,
30624394,52.5673571,13.4736871,3,,
30624409,52.5669757,13.4770695,4,,
26823322,52.385696,13.411229,4,,
26823333,52.3878412,13.4185627,3,,
30624428,52.5627091,13.4611658,4,,
50809535,52.5463543,13.5194885,3,,
60771009,52.5376164,13.4830209,4,,
50809538,52.5446091,13.5260335,3,,
60771011,52.5390009,13.4852744,3,,
60771012,52.5382891,13.4865025,4,,
60771013,52.5368869,13.4842995,3,,
60771014,52.5374895,13.4878532,4,,
60771022,52.5372921,13.4803756,3,,
60771026,52.5371305,13.4784661,1,,
7676054243,52.4925081,13.5809697,1,,
7676054244,52.4928667,13.58004,3,,
665799405,52.6132826,13.3532911,3,,
665799406,52.6144047,13.354195,3,,
665799407,52.6138671,13.3549272,4,,
665799410,52.613723,13.3560187,1,,
250694387,52.5477179,13.1384379,3,,
665799414,52.6137363,13.3557604,3,,
250694391,52.5498235,13.1424665,1,,
97602304,52.6322931,13.5011628,3,,
1883458321,52.451228,13.6247501,4,,
1883458325,52.4519168,13.6248348,3,,
1883458326,52.4557546,13.6253106,3,,
2784054037,52.5097384,13.3307172,2,,
30624541,52.5675142,13.4531403,3,,
30624543,52.5685134,13.4440595,3,,
30624544,52.568501,13.444866,3,,
30624546,52.5684791,13.4468425,3,,
30624550,52.5683067,13.4492575,3,,
30624553,52.5672997,13.4505326,3,,
